NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
90,-4.062126121104839,9.760543210390043,9.79607547262156,3.05471406389568,0.017406904117023343,-4.868594416507221e-10,True,0.0,445.8937587738037,2.223909577639336,165
91,-4.062126121104839,9.760543210390043,9.79607547262156,3.05471406389568,0.017406904117023343,-4.868594416507221e-10,True,0.0,450.39406871795654,2.223909577639336,167
92,-4.062126121104839,9.760543210390043,9.79607547262156,3.05471406389568,0.017406904117023343,-4.868594416507221e-10,True,0.0,454.6547546386719,2.223909577639336,169
93,-4.062126121104839,9.760543210390043,9.79607547262156,3.05471406389568,0.017406904117023343,-4.868594416507221e-10,True,0.0,459.0777771472931,2.223909577639336,171
94,-4.174118112884229,9.709517329443752,9.989817256408823,3.0523997049908314,0.019448637409307794,-1.1108549635707732e-09,True,0.0,463.63506269454956,3.9469882028578125,173
95,-4.174118112884229,9.709517329443752,9.989817256408823,3.0523997049908314,0.019448637409307794,-1.1108549635707732e-09,True,0.0,468.48450088500977,3.9469882028578125,175
96,-4.174118112884229,9.709517329443752,9.989817256408823,3.0523997049908314,0.019448637409307794,-1.1108549635707732e-09,True,0.0,472.83434200286865,3.9469882028578125,177
97,-4.129429987226941,9.76551288702337,9.923730691899392,3.0501878014089607,0.018493567597425965,-8.20954415559072e-10,True,0.0,477.05689573287964,2.46041833028389,179
98,-4.129429987226941,9.76551288702337,9.923730691899392,3.0501878014089607,0.018493567597425965,-8.20954415559072e-10,True,0.0,481.2985670566559,2.46041833028389,181
99,-4.169372862738859,9.752179139856619,9.99424007228956,3.049039723717157,0.019206913901381014,-1.0858265397928335e-09,True,0.0,485.54133439064026,3.7875323949119193,183
100,-4.169372862738859,9.752179139856619,9.99424007228956,3.049039723717157,0.019206913901381014,-1.0858265397928335e-09,True,0.0,489.9367091655731,3.7875323949119193,185
101,-4.169372862738859,9.752179139856619,9.99424007228956,3.049039723717157,0.019206913901381014,-1.0858265397928335e-09,True,0.0,494.3877103328705,3.7875323949119193,187
102,-4.084328395186057,9.845595509670929,9.864302124676136,3.0461912218617795,0.017476526736419442,-5.989901907810236e-10,True,0.0,498.7435164451599,2.227257910412343,189
103,-4.115607703174426,9.869411253194023,9.930341142255422,3.042319790781659,0.01789876156262999,-7.574629812268086e-10,True,0.0,503.4998173713684,2.3267487573120675,191
104,-4.11044898664546,9.936160128674835,9.941421955422339,3.037116313701584,0.01758507758652996,-7.32970129035948e-10,True,0.0,507.86253213882446,2.2380906507851015,193
105,-4.11044898664546,9.936160128674835,9.941421955422339,3.037116313701584,0.01758507758652996,-7.32970129035948e-10,True,0.0,512.3200361728668,2.2380906507851015,195
106,-4.11044898664546,9.936160128674835,9.941421955422339,3.037116313701584,0.01758507758652996,-7.32970129035948e-10,True,0.0,517.8663773536682,2.2380906507851015,197
