NMiter,kp,ki,kd,Ts,M,SSe,feas,feasResidual,Time(s),gradnorm,funCalls
289,-2.030204306994809,9.295003092394957,2.1549223792842787,4.188891288685272,0.10046265676193537,-7.986332262177598e-09,False,0.00046265676193536776,1435.9577159881592,10.391512561230169,532
290,-2.030181350631918,9.294982368026812,2.154899558836984,4.188891950359673,0.10046193657739444,-7.98570254367803e-09,False,0.00046193657739443394,1441.385056257248,10.391605416265937,534
291,-2.0302758965067405,9.295067940498384,2.154993567640199,4.188889186682092,0.10046490766834355,-7.988299133288024e-09,False,0.0004649076683435477,1446.3492650985718,10.391222849135803,536
292,-2.0302758965067405,9.295067940498384,2.154993567640199,4.188889186682092,0.10046490766834355,-7.988299133288024e-09,False,0.0004649076683435477,1451.5414578914642,10.391222849135803,538
293,-2.0302726574309693,9.29506506127948,2.1549903579154623,4.188889272687097,0.10046480591569903,-7.988209871356844e-09,False,0.0004648059156990292,1456.760657787323,10.391235868488128,540
294,-2.030281856005769,9.29507349471627,2.1549995043789707,4.188888983606981,0.10046509977386575,-7.988464778563298e-09,False,0.00046509977386574586,1462.116684436798,10.391198670025616,542
295,-2.030281856005769,9.29507349471627,2.1549995043789707,4.188888983606981,0.10046509977386575,-7.988464778563298e-09,False,0.00046509977386574586,1466.9214622974396,10.391198670025616,543
296,-2.0303749764203243,9.295157971301592,2.1550921214668053,4.188886228156697,0.1004680293468645,-7.991024286724269e-09,False,0.00046802934686449027,1472.7569725513458,10.390821720443054,545
297,-2.0303749764203243,9.295157971301592,2.1550921214668053,4.188886228156697,0.1004680293468645,-7.991024286724269e-09,False,0.00046802934686449027,1477.4330575466156,10.390821720443054,546
298,-2.0303412332988646,9.2951275345543,2.1550585709667924,4.188887195024414,0.10046697341590485,-7.990101247301595e-09,False,0.00046697341590484776,1482.928922176361,10.390958252214917,548
