kp,ki,kd,Ts,M,SSe,SSe_abs
0.49999999995656563,0.5,0.5,22.327610901078625,0.016367306774649752,0.15499851923233832,0.15499851923233832
0.49999999995858585,0.5,0.5,22.32761090107867,0.016367306774649384,0.15499851923237362,0.15499851923237362
0.49999999996060607,0.5,0.5,22.327610901078682,0.016367306774651667,0.15499851923241004,0.15499851923241004
0.4999999999626263,0.5,0.5,22.327610901078682,0.016367306774650616,0.154998519232444,0.154998519232444
0.49999999996464645,0.5,0.5,22.327610901078685,0.016367306774648677,0.15499851923247954,0.15499851923247954
0.49999999996666666,0.5,0.5,22.32761090107861,0.01636730677464858,0.15499851923251518,0.15499851923251518
0.4999999999686869,0.5,0.5,22.32761090107855,0.016367306774649263,0.15499851923255048,0.15499851923255048
0.49999999997070704,0.5,0.5,22.327610901078593,0.01636730677464952,0.15499851923258412,0.15499851923258412
0.49999999997272726,0.5,0.5,22.32761090107848,0.016367306774649114,0.15499851923261743,0.15499851923261743
0.4999999999747475,0.5,0.5,22.32761090107842,0.016367306774649006,0.1549985192326525,0.1549985192326525
0.4999999999767677,0.5,0.5,22.327610901078465,0.016367306774648496,0.15499851923268726,0.15499851923268726
0.49999999997878786,0.5,0.5,22.32761090107832,0.01636730677464801,0.15499851923272323,0.15499851923272323
0.4999999999808081,0.5,0.5,22.32761090107824,0.01636730677464788,0.1549985192327571,0.1549985192327571
0.4999999999828283,0.5,0.5,22.327610901078064,0.016367306774648423,0.15499851923279218,0.15499851923279218
0.4999999999848485,0.5,0.5,22.327610901077858,0.016367306774646883,0.1549985192328278,0.1549985192328278
0.49999999998686867,0.5,0.5,22.32761090107789,0.01636730677464576,0.15499851923286478,0.15499851923286478
0.4999999999888889,0.5,0.5,22.32761090107781,0.016367306774645245,0.1549985192328993,0.1549985192328993
0.4999999999909091,0.5,0.5,22.327610901077936,0.01636730677464526,0.15499851923293406,0.15499851923293406
0.49999999999292927,0.5,0.5,22.327610901077964,0.016367306774644902,0.1549985192329697,0.1549985192329697
0.4999999999949495,0.5,0.5,22.327610901077925,0.016367306774647282,0.15499851923300445,0.15499851923300445
0.4999999999969697,0.5,0.5,22.327610901077783,0.016367306774646234,0.15499851923303865,0.15499851923303865
0.4999999999989899,0.5,0.5,22.327610901077765,0.016367306774646255,0.15499851923307362,0.15499851923307362
0.5000000000010101,0.5,0.5,22.327610901077765,0.016367306774646376,0.15499851923310703,0.15499851923310703
0.5000000000030304,0.5,0.5,22.32761090107786,0.016367306774645856,0.15499851923314112,0.15499851923314112
0.5000000000050505,0.5,0.5,22.32761090107782,0.016367306774645193,0.15499851923317476,0.15499851923317476
0.5000000000070707,0.5,0.5,22.32761090107767,0.016367306774644666,0.15499851923320862,0.15499851923320862
0.500000000009091,0.5,0.5,22.327610901077776,0.016367306774644954,0.15499851923324381,0.15499851923324381
0.5000000000111111,0.5,0.5,22.32761090107774,0.016367306774647608,0.15499851923327912,0.15499851923327912
0.5000000000131313,0.5,0.5,22.327610901077517,0.016367306774646834,0.15499851923331376,0.15499851923331376
0.5000000000151515,0.5,0.5,22.327610901077414,0.016367306774647105,0.15499851923334806,0.15499851923334806
0.5000000000171717,0.5,0.5,22.32761090107747,0.016367306774648423,0.15499851923338215,0.15499851923338215
0.5000000000191919,0.5,0.5,22.327610901077517,0.016367306774646307,0.15499851923341534,0.15499851923341534
0.5000000000212121,0.5,0.5,22.327610901077502,0.016367306774646595,0.15499851923345065,0.15499851923345065
0.5000000000232323,0.5,0.5,22.327610901077414,0.016367306774646064,0.15499851923348418,0.15499851923348418
0.5000000000252526,0.5,0.5,22.32761090107723,0.01636730677464528,0.15499851923351837,0.15499851923351837
0.5000000000272727,0.5,0.5,22.327610901077136,0.016367306774644028,0.15499851923355545,0.15499851923355545
0.5000000000292929,0.5,0.5,22.327610901077172,0.016367306774643636,0.15499851923358943,0.15499851923358943
0.5000000000313132,0.5,0.5,22.327610901077296,0.01636730677464471,0.15499851923362473,0.15499851923362473
0.5000000000333333,0.5,0.5,22.327610901077175,0.016367306774644718,0.15499851923365893,0.15499851923365893
0.5000000000353535,0.5,0.5,22.32761090107707,0.016367306774645235,0.15499851923369246,0.15499851923369246
0.5000000000373738,0.5,0.5,22.32761090107703,0.016367306774644246,0.15499851923372954,0.15499851923372954
0.5000000000393939,0.5,0.5,22.327610901077072,0.01636730677464516,0.15499851923376318,0.15499851923376318
0.5000000000414141,0.5,0.5,22.327610901077012,0.016367306774645412,0.15499851923379648,0.15499851923379648
0.5000000000434344,0.5,0.5,22.327610901076866,0.01636730677464454,0.154998519233833,0.154998519233833
0.5000000000454545,0.5,0.5,22.32761090107687,0.016367306774643275,0.15499851923386943,0.15499851923386943
0.5000000000474748,0.5,0.5,22.327610901076863,0.01636730677464054,0.1549985192339045,0.1549985192339045
0.500000000049495,0.5,0.5,22.327610901076792,0.01636730677464039,0.1549985192339376,0.1549985192339376
0.5000000000515151,0.5,0.5,22.327610901076778,0.016367306774640156,0.1549985192339729,0.1549985192339729
0.5000000000535354,0.5,0.5,22.32761090107676,0.01636730677463901,0.15499851923400876,0.15499851923400876
0.5000000000555556,0.5,0.5,22.327610901076692,0.01636730677463996,0.15499851923404417,0.15499851923404417
0.5000000000575757,0.5,0.5,22.3276109010767,0.016367306774640922,0.15499851923408026,0.15499851923408026
0.500000000059596,0.5,0.5,22.327610901076692,0.016367306774641245,0.15499851923411734,0.15499851923411734
0.5000000000616162,0.5,0.5,22.32761090107673,0.016367306774641543,0.15499851923415298,0.15499851923415298
